tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,declaraRenta
CC,4334902490,Manuela García,11111936,97,83,97,40,1
CE,9794073396,Gabriela Castaneda,10102009,44,87,44,59,0
TI,2683465944,Ana García,05061993,27,58,27,90,1
CC,4145329306,Luis Hurtado,11051955,85,50,85,16,0
CC,9510389262,Carlos Murillo,28011970,47,99,47,42,1
CC,3609333505,Sofía Cifuentes,12031969,73,13,73,83,0
CC,4664872700,Sofía García,28052005,52,99,52,26,0
CC,1607087336,Sofía Castaneda,25051971,76,75,76,44,0
TI,6510395250,David Murillo,06111954,66,50,66,34,0
CC,1153042757,Laura Martínez,27081941,17,40,17,75,0
CC,7079708771,Sofía García,03071932,63,50,63,15,0
CC,8959145415,Sofía Hurtado,19081968,13,31,13,99,0
TI,9682636591,María García,16091934,91,93,91,92,0
TI,9048347436,Laura Martínez,12071981,47,4,47,81,1
TI,0101656631,María López,07091994,20,67,20,95,1
CE,1693658938,Ana González,06091998,50,42,50,62,0
TI,9492980422,Melissa Perez,23121945,18,42,18,19,1
TI,9244122606,Miguel Cifuentes,13031986,8,62,8,34,1
CC,2539542460,Juan Rodríguez,07111934,47,86,47,16,1
CE,6171868128,Laura Castaneda,24041989,99,10,99,30,1
TI,4922001965,Melissa Rodríguez,16091932,18,31,18,22,1
CC,3298164322,Manuela López,03061979,19,94,19,60,0
CE,2988691560,Melissa Perez,25041981,85,55,85,83,1
CC,0684596122,Sofía Martínez,06111938,23,86,23,74,1
CC,5782458405,Marcela Murillo,22021907,88,40,88,74,1
TI,7530434990,Daniela Hurtado,03062020,50,86,50,29,1
CE,7538388501,Laura Hurtado,12081953,66,42,66,95,0
CE,0148077026,María Castaneda,17011956,11,43,11,6,1
CE,8213594264,Ana Martínez,19011928,88,87,88,41,0
CE,5696634279,Juan Cartagena,23092024,68,15,68,30,0
CC,8879044541,Sofía Cifuentes,02121944,25,90,25,30,0
CC,9345978583,Juan López,27111935,50,30,50,62,1
CE,9497042627,David Hurtado,08071971,85,92,85,98,0
TI,2622775283,Juan Murillo,05031986,20,90,20,86,1
CE,8997311555,Laura Cartagena,25051993,81,55,81,38,0
TI,7830389017,Marcela Hernández,15061996,27,58,27,68,1
CC,5310427491,Carlos González,18081914,99,74,99,91,0
CC,0807417432,Luis García,25031992,76,93,76,53,1
CC,8979422730,Daniela Martínez,19061932,66,25,66,44,1
CE,9632904110,Marcela García,02122006,25,41,25,51,1
CE,0679029311,Ana Martínez,16021946,27,4,27,65,1
CE,6736312450,María Castaneda,10091960,18,60,18,19,0
TI,4144133064,Sofía García,23061996,73,43,73,67,0
CE,7288275658,Marcela Martínez,05111967,20,44,20,4,0
CC,5077932310,María García,20091986,85,13,85,60,1
TI,8324505083,Ana Castaneda,02021980,20,29,20,77,0
CE,7390972515,Luis Martínez,16112004,23,91,23,47,1
CE,9028990688,Gabriela Hernández,15041956,41,74,41,65,1
CE,9226193211,David Cartagena,04042013,19,98,19,30,0
TI,1085793240,Melissa Rodríguez,28061989,11,30,11,44,0
CC,6403011209,Gabriela Martínez,18032009,95,21,95,42,0
CE,9705745206,Laura Murillo,20081992,18,77,18,75,0
CE,9402424415,Carlos Murillo,12121993,13,60,13,47,1
TI,0210839798,Ana Perez,28011940,86,52,86,75,1
TI,8061095817,Laura López,07022000,17,25,17,45,0
CC,3737931107,Manuela Hurtado,28051967,86,50,86,51,1
TI,7723744626,María Hurtado,12071999,52,93,52,73,0
TI,5477850871,Miguel Rodríguez,20111967,27,68,27,88,0
TI,2357330652,Miguel Martínez,25021961,66,78,66,58,0
CE,9339997159,Sofía Hernández,18092016,88,95,88,38,0
TI,3724756829,Carlos Murillo,17091989,91,45,91,45,1
TI,5315141263,Luis González,11041993,17,67,17,52,0
TI,1005746292,Carlos Rodríguez,03011969,63,77,63,68,1
CC,8421172741,María Hernández,06111934,68,98,68,52,1
CE,6653071609,Marcela Castaneda,19041998,17,65,17,98,1
CE,2655684987,Luis Cifuentes,10041988,97,20,97,59,1
CE,2519117594,David Hurtado,12071924,54,87,54,31,0
TI,3431094192,Manuela González,26071942,97,40,97,22,1
CC,4724978473,Gabriela García,01091941,68,10,68,51,0
TI,4002211080,David Hurtado,27062003,97,100,97,2,1
CC,7033750635,Daniela Perez,05121996,73,22,73,3,1
CC,6230017080,Gabriela Cifuentes,26032002,11,29,11,25,1
TI,2175193213,Daniela López,17091924,5,1,5,32,1
CC,0226356971,María Rodríguez,12101950,13,55,13,58,1
TI,4302967338,Ana López,06111992,85,97,85,51,0
CC,3922575976,Sofía Hernández,27011966,73,73,73,47,0
TI,9194506761,Juan Martínez,06021943,76,25,76,62,1
TI,3848667077,David Hernández,13091926,8,29,8,88,1
TI,2398780305,Melissa Hernández,18031977,63,16,63,20,0
CE,8633649080,Miguel García,18042004,18,47,18,22,0
CE,8148168688,Luis Martínez,03091951,50,83,50,95,0
TI,9421871388,Manuela Martínez,09081951,47,24,47,74,0
TI,1308135921,Marcela Cartagena,14111952,50,59,50,60,0
CE,4543205436,Gabriela Castaneda,01041947,44,1,44,32,0
TI,1449589516,Gabriela González,18072006,66,74,66,2,1
CC,2837519440,Ana Rodríguez,07071956,76,20,76,93,0
CE,9559033333,Luis Cifuentes,03031996,15,100,15,97,1
CE,5343746105,Laura Murillo,08092005,73,74,73,68,1
CC,2697088561,Laura Martínez,21041974,94,29,94,10,0
CE,6951461890,Marcela Rodríguez,01061950,68,36,68,26,1
CE,9663633405,Gabriela López,05062007,73,88,73,15,1
TI,5505718856,Laura González,27081956,17,78,17,52,0
CC,8560368133,Sofía Hurtado,17081961,95,99,95,50,0
TI,1146121808,Ana Hernández,11112004,19,38,19,4,1
CE,8241543872,Luis García,25081979,73,30,73,22,1
CC,9172581314,Miguel García,13111986,25,15,25,34,0
CE,7816972281,Luis Martínez,08081964,81,58,81,3,1
CC,1156568042,Manuela Castaneda,23051965,81,38,81,95,0
CE,5012200585,Luis López,15051953,27,68,27,2,0
CE,3348813036,Gabriela Hurtado,13051979,95,42,95,65,1
TI,5140982030,Ana García,21011953,8,29,8,45,0
CE,2734723719,Miguel López,24051943,86,93,86,25,1
CE,1248126664,Manuela Cartagena,25101929,68,34,68,36,1
TI,3020186040,Sofía Hernández,03092005,15,94,15,88,1
CE,8205977976,Juan Martínez,04081978,97,94,97,4,0
CC,9344867778,Marcela Martínez,05031930,73,97,73,31,1
CC,6321262845,Melissa González,18052006,20,75,20,67,0
CE,3722767496,David Hernández,26081992,23,1,23,50,0
TI,5035770742,Miguel López,19101928,27,83,27,88,0
CC,2890003412,Melissa Hurtado,19061933,47,26,47,21,1
CE,7382270481,Ana Cifuentes,08031938,17,62,17,19,0
CC,8174654507,Miguel López,11092000,20,31,20,91,0
CE,2644385216,Marcela Hernández,09081968,86,58,86,3,1
TI,9417022357,Daniela García,03042023,73,15,73,40,1
CE,6458150692,Carlos Perez,20041949,17,100,17,10,0
CE,1595755790,Gabriela Cartagena,18021959,5,65,5,91,0
CE,0487623655,Miguel Perez,15061975,54,45,54,78,0
CE,6341448209,Luis García,08111931,76,31,76,40,0
TI,5134005098,Gabriela González,20022000,70,30,70,32,0
TI,7935889355,Melissa García,02081994,70,75,70,51,0
CC,3694658499,María Cartagena,16021953,76,75,76,24,1
CE,6651854732,Carlos Murillo,01111966,5,35,5,32,0
CE,5320898455,Ana Cartagena,06061968,88,95,88,52,0
TI,0247971084,Miguel Hernández,02071972,17,10,17,77,1
CC,7665551846,Luis Rodríguez,10122011,13,79,13,68,0
TI,1911978203,David Perez,13061967,76,30,76,19,0
TI,2952642581,María Hernández,15111938,94,75,94,4,0
CC,8383634983,Gabriela Hurtado,17081998,27,73,27,4,0
CC,0693660603,Marcela Rodríguez,01011966,91,92,91,91,0
TI,3777956484,Gabriela Castaneda,24101970,86,40,86,30,0
TI,2283804301,Juan Castaneda,28091995,17,38,17,73,1
TI,9477523464,Gabriela López,02102006,70,22,70,26,1
CE,4373702815,Carlos Murillo,23112006,68,67,68,98,1
TI,0757933688,Sofía Perez,16081979,20,29,20,34,1
TI,6445224120,María García,20121960,66,65,66,77,1
CC,6073348848,Juan Cartagena,06091965,81,38,81,11,0
CC,7452073179,Luis Martínez,27031948,13,2,13,19,1
TI,9574760200,Miguel González,01101937,27,97,27,81,1
CE,4804735670,Laura Castaneda,26031989,5,30,5,100,0
TI,1386426556,Sofía Cartagena,10042005,97,30,97,34,0
CE,5136587041,Melissa Hurtado,10031955,94,68,94,51,0
CC,2212125784,María García,20021936,50,19,50,98,0
TI,9661125822,Carlos González,10011947,23,30,23,15,1
CC,3720176086,Gabriela Perez,19021955,18,59,18,22,0
CE,1506467822,Carlos González,20011974,86,83,86,42,0
CC,7190083065,Melissa Cifuentes,23031995,44,73,44,25,1
CC,8457257179,Carlos Cifuentes,19022005,44,92,44,88,1
CE,3290883948,Carlos Murillo,20111924,86,35,86,51,0
CE,2084438712,Laura García,23011952,50,53,50,93,1
CC,0472510935,Marcela Cifuentes,01011970,44,25,44,20,1
CE,2502404097,Daniela Murillo,11071984,19,68,19,31,0
TI,9615614421,Miguel Murillo,28101969,86,34,86,65,1
CC,9491929610,Manuela Hernández,28021959,91,42,91,30,1
CC,2807627555,Daniela Hernández,19121991,50,19,50,62,0
CE,1090466873,Luis Rodríguez,03122001,95,59,95,41,1
CE,2351283445,David Murillo,27011993,47,99,47,60,0
TI,7833966195,Marcela Murillo,20091933,68,93,68,42,0
TI,3801544640,Laura Perez,08031915,54,47,54,25,0
CE,9571466368,Manuela Rodríguez,05101975,50,19,50,22,0
CC,0092846848,María García,28061935,94,92,94,79,0
CC,9100003369,Laura Perez,21111976,94,30,94,86,1
CE,9825330332,Luis Martínez,01051962,86,41,86,29,0
TI,5412393898,Gabriela Cifuentes,25101971,8,86,8,20,1
CC,7569277053,Daniela Martínez,13101949,11,83,11,6,1
CC,4503105143,Miguel Perez,01082006,18,91,18,50,1
TI,8879114244,Gabriela Murillo,07051968,13,68,13,45,0
CE,5411201550,David Hernández,08102005,27,44,27,79,0
CC,6136125596,Marcela Hernández,04021958,50,81,50,20,1
CC,7340002078,Melissa López,08041935,47,50,47,21,1
TI,5988714346,Melissa González,26041955,27,62,27,30,0
CE,7983817866,Daniela García,09051985,44,40,44,43,0
CC,6518532189,Laura García,17101987,50,78,50,6,1
CC,8287167092,María Hurtado,05071988,95,22,95,67,0
CE,5726559393,María García,21101983,19,26,19,30,0
CC,0618758717,Juan Murillo,23021995,44,93,44,75,1
TI,5841007308,Marcela Cartagena,27011925,27,29,27,47,0
CC,1145972964,Ana Hurtado,27051938,85,86,85,90,0
CC,9030623645,David Hurtado,16011960,99,68,99,45,1
CE,4674083525,Miguel González,15051950,52,24,52,67,0
CE,8736679625,Laura Castaneda,01012017,86,13,86,73,1
CE,8984458005,Melissa Hurtado,12072007,99,44,99,91,0
CC,0444636975,Ana Cifuentes,17101977,88,19,88,98,1
CC,2799110591,Carlos González,12091990,70,100,70,88,1
CC,2894190904,Laura Cifuentes,07011926,19,78,19,21,1
CC,7271811434,Juan Perez,01081926,19,19,19,3,0
TI,9062296234,Luis Hurtado,24092008,52,95,52,3,1
TI,6419521507,David López,05051985,17,90,17,95,1
TI,3191654492,Daniela Murillo,10022000,88,59,88,42,0
CC,5542736466,Daniela Hurtado,05111927,44,29,44,98,0
CE,3164038602,Sofía Cartagena,21031983,81,75,81,15,0
CE,8018221310,Manuela Murillo,24101931,50,87,50,93,1
TI,2234462569,Ana Martínez,06071905,95,98,95,41,1
CC,6062677839,Melissa López,05091939,73,44,73,59,1
CE,1868934138,Juan González,10091980,27,65,27,4,0
TI,8169518070,Juan Cifuentes,10051947,41,91,41,79,1
TI,5190573736,Gabriela Martínez,19111958,44,47,44,38,0
TI,3061702912,Ana Rodríguez,02102001,52,95,52,42,0
CC,8466769824,Miguel Hernández,16022002,47,31,47,4,0
CE,7380469378,Marcela Cifuentes,20061939,27,34,27,94,1
CC,7650764191,Laura Martínez,17021981,8,75,8,21,1
CE,8621631631,Ana Hernández,17041984,17,59,17,35,1
TI,9584587244,Ana González,01121910,91,3,91,38,1
TI,4041208489,Gabriela Cartagena,12071935,68,44,68,45,1
CC,1835402604,Ana Hurtado,08051999,97,19,97,81,0
CE,1551760084,David Castaneda,09041928,19,30,19,55,1
TI,3238353253,Carlos González,07051945,11,75,11,22,0
TI,1714830795,Juan González,23011924,20,91,20,94,0
CC,4320710020,Manuela González,21011995,20,67,20,81,0
CE,3595419378,Luis Rodríguez,18101944,73,44,73,75,1
CC,5983719731,Daniela Murillo,16041984,86,6,86,2,0
CC,7154211373,Manuela González,23011961,91,22,91,90,1
CE,8444703889,Laura Murillo,16061924,27,26,27,40,1
CC,4035095381,David López,14101967,25,22,25,21,0
TI,5855067768,Luis Rodríguez,14042001,17,41,17,22,0
CC,1528029589,Ana López,03032000,70,50,70,92,0
CC,3129231637,Marcela Murillo,08091954,17,58,17,40,1
CE,5561267104,Gabriela Cifuentes,04011987,17,55,17,34,1
CE,7312179930,Daniela Hernández,25101951,63,44,63,67,1
CC,1088132116,Ana López,20061959,17,32,17,13,0
CE,0232949849,Manuela Hurtado,19061976,17,81,17,95,0
TI,4615511431,Daniela Martínez,03101957,17,91,17,68,0
CE,0141544655,Luis López,06081947,68,31,68,83,0
CC,8553750720,Marcela López,19061960,70,15,70,22,1
CC,7266941207,David González,25081987,94,10,94,36,0
CE,0059901064,Juan López,16011937,15,62,15,40,0
CC,4689775152,Luis González,16061929,81,55,81,60,0
TI,5526326715,Luis González,21091930,86,65,86,1,0
TI,3021066093,Juan Murillo,10022006,70,73,70,4,0
TI,1314380484,Melissa Rodríguez,18101959,95,78,95,62,1
CE,7926232033,Laura García,18021974,50,59,50,91,0
CE,6066282984,Miguel Murillo,13032003,17,21,17,77,0
CE,2805713289,Laura Murillo,15121999,18,22,18,6,0
CE,0849538883,Luis Hurtado,21011945,88,4,88,94,0
TI,3482139807,Juan García,09122001,94,92,94,2,0
TI,8380266705,Luis Cartagena,06081928,91,16,91,52,1
CC,5855168632,Laura Hernández,14041926,17,95,17,43,0
TI,9758409835,Ana Perez,02041914,41,2,41,34,0
CE,6036474330,Daniela Hernández,16042005,11,59,11,22,0
CC,1714093561,Melissa Rodríguez,05081921,17,67,17,16,0
CC,6680270472,Marcela Castaneda,07101984,70,50,70,35,1
CE,7087512129,Marcela Rodríguez,13052009,5,47,5,36,1
TI,0628690621,Daniela López,16031971,50,68,50,90,1
CC,0185618337,Juan Rodríguez,12051962,19,3,19,62,1
TI,1371003651,David López,28021986,50,92,50,52,1
CE,5616139805,Sofía García,10061955,23,6,23,75,1
CC,3159954097,Manuela Cartagena,05101993,99,34,99,44,1
CC,2671266780,David López,07101989,44,67,44,54,0
CE,7106436754,Juan Hurtado,09102015,66,98,66,92,0
CE,8714662048,Miguel Murillo,14071928,8,91,8,53,1
CE,6158858288,María García,13051950,5,29,5,15,1
CC,7924083003,Ana Rodríguez,26111939,23,24,23,52,1
CC,4680455191,Gabriela Rodríguez,08101994,88,90,88,52,1
CC,3580543302,Sofía Perez,06071971,99,91,99,78,1
CC,2754498313,Carlos García,04021978,94,83,94,65,0
CC,3586660545,Ana López,13072004,76,97,76,52,0
TI,6449839639,Melissa Martínez,21051933,15,75,15,26,1
CE,3930461053,Manuela Hernández,24061925,76,99,76,91,1
CE,6150759179,Marcela Cifuentes,12102006,5,24,5,59,0
CC,6528636918,María López,10051981,86,95,86,91,1
CE,8480898192,Marcela González,14121927,27,21,27,10,1
TI,3316775043,Luis González,04091959,23,36,23,99,0
TI,3998416276,María Castaneda,23051931,94,90,94,97,1
TI,0831200059,Gabriela Rodríguez,22092009,99,22,99,3,1
CE,3811712567,Carlos Perez,22121970,95,67,95,42,0
CC,1842530795,Laura Castaneda,17101958,70,42,70,40,0
CE,9335911845,David Murillo,04081923,41,73,41,88,1
CE,2110304524,Daniela González,17061952,70,21,70,19,1
TI,8225632798,Manuela Castaneda,06091932,47,31,47,42,0
TI,9838523894,Gabriela López,27101963,86,25,86,68,0
TI,1784872516,Gabriela Cartagena,03111986,47,25,47,97,0
CE,7022057315,Manuela Martínez,09061979,94,25,94,77,1
CE,2764203948,David Hernández,09101985,17,6,17,22,1
TI,2569260973,Manuela Hurtado,08071939,11,55,11,26,1
TI,4633978481,Sofía Murillo,09031967,25,11,25,91,1
CC,1958470236,Laura González,03051974,88,74,88,97,0
CE,8268800096,Daniela Martínez,21061961,50,42,50,34,1
CE,7139972092,Luis Hernández,11081972,70,21,70,62,0
TI,0617457562,Luis Hurtado,07052002,19,77,19,40,1
TI,5397571761,Miguel Martínez,23091999,81,42,81,87,0
CC,4669916477,Luis Perez,12051936,17,26,17,88,0
CC,2952827360,Carlos Rodríguez,08091990,73,16,73,3,1
CE,9347292985,Marcela Cartagena,01011948,70,60,70,40,0
CC,9530953890,Melissa Cartagena,24121976,70,25,70,42,0
CE,2404122076,Manuela Cartagena,04091977,81,6,81,73,1
TI,8965560721,Laura Hurtado,16101975,76,58,76,74,1
TI,0393759774,Luis Hurtado,19021950,50,74,50,58,0
TI,8885399961,Carlos Perez,25021942,17,26,17,75,0
CE,3022072026,Laura Hurtado,19121944,85,53,85,92,1
CC,6585138138,Marcela Cifuentes,15111972,25,26,25,35,1
TI,5876234005,María Hernández,02021960,95,25,95,51,1
CE,5092844973,Juan Perez,03041906,99,35,99,90,1
TI,7087753491,Daniela Cartagena,10101930,15,98,15,78,0
CC,7827744426,Luis García,09061979,63,52,63,87,0
CC,4315439396,Manuela Perez,18121981,76,52,76,68,0
TI,6300422702,Juan Martínez,03091956,63,77,63,35,0
CE,0762054455,Ana Murillo,06092005,19,99,19,75,0
TI,3491116653,Melissa González,02042010,13,34,13,47,1
TI,0416798756,Juan González,09101956,91,50,91,32,0
CE,1593442761,Miguel López,21122004,86,59,86,21,0
TI,2054873774,Manuela González,05011979,41,26,41,73,0
CC,2951197166,Miguel Hernández,24052008,68,32,68,53,1
CE,3814580531,Laura Cartagena,05101950,5,29,5,40,1
TI,3897403894,Luis García,09041953,70,10,70,54,1
CC,8914447608,María López,27081984,23,21,23,65,1
CC,9853163070,Miguel González,28031938,70,19,70,31,0
CE,7424798127,David Perez,16042007,97,15,97,47,0
CE,7254976023,Laura Cartagena,02081930,44,6,44,21,1
CE,2994216880,Melissa Hurtado,01032004,15,65,15,26,0
CE,3317749574,Carlos García,04121986,15,60,15,98,0
TI,6507827824,Juan Martínez,14091998,41,78,41,3,1
CE,4406370789,Miguel González,25051941,44,29,44,93,1
TI,1173694467,Melissa Cartagena,08022004,11,26,11,22,0
TI,8301552597,Luis Hernández,27021960,15,62,15,42,0
CE,6733507331,Daniela García,05081935,13,16,13,22,0
CC,7073332694,David Castaneda,06021990,91,90,91,83,0
CC,3110773112,Sofía López,20011982,19,20,19,43,0
CE,0021814608,Manuela Martínez,17021997,41,97,41,3,1
CE,6958555918,Miguel López,28111943,94,25,94,95,0
CC,4930778619,Laura García,28121970,63,59,63,47,1
TI,5055187917,Luis Cifuentes,04031968,52,40,52,90,0
CE,0505459976,Laura Martínez,05101999,20,74,20,83,0
CC,1645046302,David González,23041971,88,6,88,26,0
CC,6281025872,Daniela Murillo,04061987,11,50,11,93,0
TI,7933972608,María Cartagena,16102014,23,90,23,15,1
CE,7086658977,Juan Hurtado,08021953,15,10,15,83,0
TI,7884686527,Carlos Perez,03071954,95,32,95,60,1
CE,2799209319,Manuela Castaneda,05011988,99,40,99,6,1
TI,7880573401,María Murillo,01102008,68,3,68,16,1
TI,6031199373,Sofía García,15121991,97,91,97,99,1
CE,1794336259,Manuela Murillo,04071955,23,2,23,1,1
TI,8316029382,Carlos Perez,22061956,91,93,91,91,0
CC,3302903579,Miguel López,26102002,5,94,5,21,1
CC,1210245306,Carlos Castaneda,13071945,94,30,94,47,1
TI,0391941228,Miguel González,09061987,27,91,27,34,0
CE,2649560070,Daniela Hernández,07121962,91,73,91,13,1
TI,2314871768,Sofía Cartagena,01031953,76,16,76,79,1
CE,7176092792,Sofía Cifuentes,28091958,8,24,8,90,0
CE,7238272920,Ana Hurtado,07061990,18,20,18,91,1
CC,3713288612,Gabriela Cartagena,03051991,97,58,97,79,0
CC,6203803712,Sofía Castaneda,03112007,20,41,20,30,0
CE,7477274706,Juan Martínez,27121979,17,74,17,44,0
CC,7277920608,Juan Murillo,24051945,63,26,63,11,0
TI,8460399806,Juan Murillo,11071956,27,65,27,93,0
CC,0134524867,Laura Cifuentes,04041924,18,99,18,83,1
CE,0743673239,Luis López,21111954,13,36,13,59,0
CC,9268109928,Laura López,15081996,15,4,15,78,1
TI,3558167399,Daniela Rodríguez,06031928,19,30,19,73,0
CC,7740479260,Carlos Hernández,20051975,63,51,63,62,1
CE,4464731859,David Rodríguez,09061960,47,87,47,77,1
TI,1932535421,Gabriela Hernández,03101995,63,16,63,4,0
CE,4481048260,Melissa Cartagena,25011939,19,86,19,42,0
CC,0168608310,Juan Hurtado,23071982,86,91,86,58,0
CC,2990012720,Ana Murillo,11061991,68,40,68,86,0
CE,0273339855,Melissa García,09031945,91,65,91,34,1
CE,3634940019,Daniela Perez,25051952,17,95,17,41,0
CC,7251631496,Manuela García,22121994,54,59,54,42,1
TI,6143306669,Manuela Castaneda,23091938,70,16,70,34,1
TI,6976722987,Daniela Rodríguez,20111955,27,83,27,40,1
CC,5026243546,David Rodríguez,06101978,95,73,95,67,0
CE,4303860068,Marcela Murillo,14092004,91,88,91,36,1
TI,7887597245,Carlos Martínez,05011989,73,26,73,13,0
CC,7172446377,Luis Rodríguez,25031952,95,100,95,51,1
CE,9786516342,Marcela Cartagena,17011996,8,54,8,32,0
TI,5959559827,Miguel Hernández,24022000,27,90,27,31,1
CE,3508404384,Sofía Hurtado,18121969,50,68,50,67,1
CE,5197741078,David Hernández,05091937,86,65,86,60,1
TI,2692718528,Juan Martínez,12061941,88,29,88,100,0
CE,4108854737,Manuela García,26031988,18,2,18,1,1
TI,6582804896,David García,11091942,88,19,88,55,0
CE,9584102551,Carlos Cartagena,07041961,94,34,94,44,0
CC,6750213642,Luis Hernández,24071939,17,78,17,19,0
CC,4151099345,Gabriela González,06121985,25,62,25,79,0
CE,1501816890,Luis Rodríguez,17041934,86,88,86,1,0
CC,1196733284,Luis Cifuentes,05021930,11,20,11,59,1
CC,1212342384,Ana González,26061932,63,62,63,99,1
CC,1453315378,Manuela Hernández,04061999,41,25,41,67,0
CC,2411874104,David Cifuentes,20091937,11,91,11,4,1
TI,0299286114,Laura Murillo,20021971,25,79,25,90,1
TI,6606935053,Carlos Perez,22121997,8,42,8,25,0
CC,1604916002,Sofía Castaneda,25041931,73,55,73,42,1
CC,6237794157,Laura Martínez,25011992,25,62,25,53,0
CE,6077651643,Luis Castaneda,28021943,85,3,85,36,1
TI,5805784153,Daniela Cifuentes,13041933,99,59,99,35,0
CC,9876545055,Ana Cifuentes,15042000,86,74,86,88,1
TI,0682134046,Carlos Rodríguez,16042007,91,68,91,51,0
CC,9440024403,David Murillo,17091952,86,36,86,6,0
TI,0294951229,Laura Castaneda,20111987,95,79,95,35,0
CE,6651625563,Carlos López,17041944,86,34,86,45,1
TI,3536429243,María Martínez,28021959,23,4,23,20,1
CE,4901173328,Manuela García,01011957,41,20,41,2,1
CC,9197732654,Luis González,21061980,85,62,85,40,1
CC,8077198516,Carlos González,18121938,50,87,50,59,0
TI,1967767416,Luis López,04071998,95,100,95,19,1
CC,7191999515,Ana Cifuentes,07011980,86,21,86,22,0
TI,4619462026,Ana Rodríguez,09111932,19,20,19,6,0
TI,5627244291,Ana Murillo,12061976,44,36,44,62,1
TI,3288472442,Carlos García,07091971,44,29,44,31,0
CE,7352769183,Luis Hurtado,03111929,73,38,73,60,0
CE,9245953574,Ana Hernández,24031958,15,15,15,87,1
TI,6855184371,María Cartagena,04091974,41,67,41,16,0
TI,7678138378,Miguel Martínez,10041925,68,10,68,42,0
TI,9424502432,Luis Cartagena,28061938,99,86,99,100,1
CC,9384691344,Juan Hurtado,28061984,94,45,94,45,0
TI,1853807903,Sofía Martínez,23081999,99,94,99,65,0
TI,5763949565,Carlos Perez,26042002,88,22,88,60,1
TI,9598727443,Luis Rodríguez,07101937,23,68,23,86,1
CC,3588620300,David Hurtado,22011977,52,32,52,32,1
CE,5893957161,Carlos Castaneda,11071971,44,40,44,55,0
CE,5071135433,Juan Cifuentes,25041965,94,25,94,22,0
CC,7807555317,Daniela Murillo,03011937,5,26,5,81,1
CE,3353903376,Sofía Murillo,21031915,47,43,47,50,0
CE,5787933500,Luis López,17071998,13,98,13,91,0
CC,4980029124,Manuela López,16101947,27,59,27,2,0
TI,1928870783,Gabriela Murillo,01011942,70,41,70,74,1
CC,8631393391,Melissa Cifuentes,07011993,52,42,52,92,1
TI,8059405356,Miguel Hurtado,24061962,41,81,41,24,1
TI,0425175292,Miguel Castaneda,22012007,20,86,20,22,1
CC,5024675878,Carlos Martínez,16091969,68,94,68,26,1
TI,9641923521,Juan Castaneda,12121960,50,3,50,68,1
CC,7096339699,Marcela González,22051949,17,74,17,2,0
CC,6053122742,Manuela Castaneda,17031993,41,65,41,91,0
TI,2250170207,David Murillo,15101968,44,83,44,81,1
CE,2646375399,Carlos González,28021992,73,19,73,98,1
CC,6036747100,Melissa García,23051997,5,74,5,73,0
CE,4538063411,David Cartagena,18031978,70,3,70,35,1
CC,5016638775,David Perez,01041990,66,50,66,21,1
CE,6816841780,Sofía Cifuentes,01091952,23,91,23,60,0
TI,5904006695,María Castaneda,24031961,8,6,8,90,0
CC,6743523933,David Castaneda,28071995,81,78,81,42,0
CC,2740942715,Daniela López,09071936,8,99,8,44,1
TI,5683798625,David Martínez,22042010,54,88,54,62,0
TI,8068190256,Ana López,02021979,66,86,66,86,1
CE,7537611313,Manuela González,14092002,95,13,95,78,1
CE,1450622780,Carlos Castaneda,20031988,95,100,95,4,0
CC,8448342833,Melissa López,01042004,70,58,70,75,1
TI,0433540134,Miguel Cartagena,08111956,20,51,20,1,1
TI,6274914273,Gabriela González,09051975,81,38,81,20,1
CC,3120582065,Carlos Martínez,08032005,13,93,13,88,1
TI,2500679527,María Murillo,05022001,44,6,44,79,0
CE,7316496003,Luis López,15042001,50,21,50,90,1
TI,2764165210,Ana González,03051980,27,11,27,4,0
CE,6341041986,Marcela González,21061954,73,100,73,83,1
CE,6267879816,Luis López,18091951,70,4,70,25,0
CC,2740214232,Carlos García,20011931,23,65,23,25,0
CC,8735531273,Sofía García,21071948,95,52,95,29,1
CE,6373198372,Ana Castaneda,18051982,86,30,86,45,0
CE,0532023068,Gabriela Martínez,25011986,85,41,85,88,0
CE,7764044910,Carlos Martínez,25091945,13,92,13,19,1
TI,8841379878,Marcela Perez,16071955,50,20,50,21,0
CC,0825735620,Ana Hurtado,20061917,15,19,15,30,0
TI,2244378294,Daniela Murillo,09011949,76,55,76,100,0
CC,9250215531,María Cifuentes,03081963,54,93,54,97,1
TI,2339871261,Ana Cartagena,27011945,91,38,91,24,1
TI,2729099682,Ana Castaneda,15042011,76,62,76,13,0
CE,5311711578,Miguel Cartagena,07121931,23,38,23,19,0
CC,9858587353,Luis Cifuentes,10041990,5,34,5,100,0
TI,5811836674,Daniela Rodríguez,22082009,5,53,5,53,0
CC,2431975347,David Hernández,14032008,97,6,97,78,0
CC,4229538157,María Rodríguez,06121951,88,98,88,95,1
CE,5421252109,David García,07102005,25,88,25,32,1
CE,0377371937,Sofía González,16121996,23,91,23,75,0
CE,0856143960,Ana Hernández,15062009,70,97,70,100,0
CE,5365150599,Laura Cartagena,24041996,91,4,91,47,0
TI,0229537590,Melissa Rodríguez,16101972,86,43,86,4,0
CE,3025060404,Miguel Hurtado,21051972,8,15,8,99,0
