tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,declaraRenta
TI,1474369078,Carlos Castaneda,03091939,85,100,85,99,1
TI,3309935146,María López,08052006,5,59,5,25,0
TI,5005093551,Sofía Cartagena,07111969,23,50,23,2,1
CC,5855241860,Luis Rodríguez,12121991,20,54,20,22,1
CC,2024637877,Miguel Cifuentes,23081941,20,36,20,16,1
CC,9265485073,Marcela García,08111961,94,75,94,91,1
TI,7310169977,Sofía Castaneda,05061998,54,4,54,15,1
TI,0517835310,Luis López,22091955,68,98,68,98,1
CC,0310106000,Ana Cartagena,16081996,54,94,54,47,1
TI,1024857526,Melissa Cartagena,28081976,25,58,25,97,1
TI,4823195929,Laura Hurtado,25051992,94,11,94,31,0
CE,6567151456,Gabriela Castaneda,02061998,44,78,44,42,1
CC,5859239732,Miguel Cartagena,08121999,23,91,23,62,1
CC,4357499892,Ana González,24051994,85,45,85,38,0
TI,3379832785,Laura López,02121924,41,81,41,45,1
TI,3521045652,David Perez,16041940,99,94,99,90,1
TI,0154564098,Carlos González,26061959,68,44,68,40,1
CC,9888190251,Carlos Hernández,26011989,25,34,25,45,0
CE,9547005566,Daniela Perez,24012006,52,32,52,52,1
CC,1609500078,Miguel Castaneda,05071989,63,75,63,95,1
CE,9456063943,Laura Martínez,12071909,50,51,50,79,1
CC,6506349739,Daniela Castaneda,26092002,47,25,47,99,1
TI,8651038871,Laura Cartagena,22091934,23,47,23,2,1
CE,0038336413,Daniela Rodríguez,02091991,73,50,73,3,1
CC,8621346829,David González,20122006,47,91,47,98,1
TI,7007484671,Melissa Cartagena,09091997,23,86,23,32,1
CC,4854437467,Laura Rodríguez,02091958,44,97,44,74,1
TI,7801690282,Ana Hernández,03071989,20,74,20,19,0
TI,3497083739,Melissa Perez,15071992,99,3,99,6,0
TI,4194557079,María Rodríguez,05011999,5,4,5,86,0
CE,3469507778,Melissa Hernández,26111963,47,51,47,50,1
TI,5146004120,Gabriela Hernández,20081998,25,36,25,79,0
CC,0620517799,Sofía Rodríguez,28121964,13,22,13,65,1
CC,4131787557,Luis Rodríguez,21031930,44,53,44,73,1
CC,4888961614,Daniela González,23101999,76,36,76,47,1
CC,8250309745,María Murillo,09092008,91,54,91,15,1
CE,9042024441,Ana Castaneda,13012006,86,74,86,81,1
TI,3582499834,Miguel Murillo,25051939,27,98,27,81,1
TI,5340585062,Carlos Hernández,20111991,88,30,88,32,1
CC,2910321697,Manuela López,19121951,85,10,85,40,1
TI,3332710630,Ana Castaneda,15101987,94,29,94,13,1
CE,1726326013,Melissa García,20031990,25,29,25,25,1
CC,8564549098,Manuela Cartagena,05052000,20,79,20,58,0
CC,9638445888,Marcela Hurtado,21041989,76,73,76,20,1
CE,7660902033,Ana Murillo,04111997,11,78,11,2,1
TI,5180595109,Carlos Cartagena,18041991,54,73,54,92,1
CC,2544943289,Daniela Martínez,16071994,68,30,68,100,0
CE,4759954032,Gabriela Hurtado,07112008,44,99,44,59,0
CE,0685413689,Sofía Hernández,02061968,95,86,95,22,1
TI,0137616414,David Rodríguez,14051927,25,2,25,35,1
CC,9810045085,Ana Rodríguez,25111998,25,77,25,73,0
CE,6254450610,María Martínez,10112008,8,79,8,55,0
TI,5908606010,Laura Rodríguez,03011961,15,42,15,11,1
TI,5394415084,Carlos Hurtado,28062000,68,83,68,34,0
TI,5112463469,Laura Perez,23031998,19,87,19,51,1
CE,2899235378,Marcela Perez,16071995,81,81,81,99,0
CC,2172551204,Juan González,07071950,17,81,17,74,1
TI,9895577882,Marcela Perez,14121941,17,99,17,81,1
CC,5891129536,Luis Cifuentes,10111980,85,16,85,31,1
TI,8404583990,Gabriela Martínez,09051998,23,73,23,42,1
CC,1993004773,Miguel Hurtado,03111994,11,20,11,52,0
CE,2076241853,María Martínez,19052006,99,42,99,81,0
CC,3248468129,Miguel Martínez,21061999,23,62,23,54,0
CE,1549025973,Marcela Hernández,27051994,52,59,52,25,1
CE,3657553384,Luis Perez,25071992,66,6,66,43,0
TI,6606546549,Gabriela Rodríguez,01051989,47,13,47,100,1
TI,0052530527,Luis Murillo,05041998,81,58,81,60,0
CE,9379629122,Melissa Murillo,28062008,85,31,85,38,1
CE,4618005120,Ana Rodríguez,14081976,73,41,73,99,1
TI,1414376480,María Perez,27121925,91,65,91,95,0
CE,3554015952,David López,17091996,25,86,25,40,0
TI,8846166805,Sofía Martínez,22061989,54,24,54,75,1
CC,7553003299,Miguel Cartagena,13101942,94,51,94,51,1
CE,3207471282,Manuela Martínez,16081933,85,35,85,6,1
CC,5271456471,Manuela Hernández,11041940,94,52,94,2,1
CC,4185311378,David Rodríguez,14011990,54,52,54,36,0
TI,9974488242,Miguel Hurtado,21012008,99,92,99,78,0
TI,9953499763,Gabriela López,12111931,97,50,97,74,1
CE,4802324027,Luis Perez,03121969,86,47,86,13,1
CE,3154416449,Juan Perez,04032000,47,51,47,100,0
CC,4608334286,Luis Cartagena,23011971,81,74,81,29,1
CE,9846290252,Daniela Rodríguez,05082004,17,1,17,41,1
CE,3721517315,Marcela López,08012007,94,1,94,24,0
CE,0036161568,Miguel Martínez,11062009,52,6,52,51,0
CE,8382173665,David Perez,24011924,86,90,86,42,1
TI,3499543027,Gabriela Cifuentes,14011967,85,11,85,19,1
CC,7070112153,Luis Perez,26021939,23,73,23,90,1
CE,7745153410,Laura López,26091934,19,30,19,60,1
CC,2826038013,Gabriela Murillo,09042003,47,77,47,86,0
CC,6525493745,Ana García,12051990,41,15,41,45,1
CE,5082965495,Marcela López,05031999,27,62,27,77,1
CC,4293057078,David García,07072004,17,86,17,73,0
CC,5727591583,David Castaneda,12101927,47,47,47,79,1
CC,5165107497,Ana Hernández,12052007,8,38,8,3,0
CE,7517551863,Manuela Martínez,14041954,70,42,70,90,1
TI,2774264625,Carlos Cifuentes,27081938,86,21,86,95,1
CE,9580500684,Miguel Hurtado,11091946,23,30,23,35,1
CC,4495714862,Carlos Cartagena,23021926,44,68,44,22,0
TI,4089920596,Ana Martínez,08121951,88,79,88,19,1
CE,4502984692,Laura Hernández,10091962,86,77,86,99,1
CE,7692750522,David Castaneda,07121930,70,73,70,22,0
CC,2676180628,Daniela Hernández,16042011,73,95,73,19,1
CE,0458874705,Ana García,04081996,86,36,86,52,0
CC,6296146554,Carlos Rodríguez,18111913,54,51,54,52,1
CC,9802007431,María García,15042006,44,34,44,26,0
CC,1926351202,Daniela Hurtado,10061963,8,62,8,40,1
CC,8556163200,Miguel García,12061965,66,35,66,13,1
CE,0956321602,Juan Hurtado,20091990,41,32,41,91,1
TI,9782955035,Juan Rodríguez,17072007,8,22,8,11,0
CC,2285830668,Daniela Castaneda,27031974,63,22,63,73,1
CC,9656607208,Manuela Cifuentes,25121980,70,55,70,62,1
CE,7888037451,Carlos González,02041994,11,51,11,32,0
CC,2515100750,Sofía Cartagena,04031926,91,19,91,62,1
CC,2176163738,Daniela Perez,24061992,66,88,66,75,0
TI,7177153163,María Cartagena,01062001,68,97,68,73,0
CE,0790652370,Gabriela García,08021989,95,77,95,6,1
CE,7463854944,David García,09122010,52,10,52,55,1
CE,0183745092,Manuela Cifuentes,15121924,97,25,97,68,1
CE,9651966567,Miguel González,04042008,17,38,17,35,1
CC,8449001904,Juan Hernández,10121952,25,92,25,77,1
CC,2279496835,Marcela Cifuentes,25031953,19,45,19,60,1
CC,6681618030,Luis Cartagena,25061998,63,16,63,41,0
TI,8280883659,Daniela González,05101953,86,10,86,44,1
TI,9782968750,Manuela Murillo,02051998,86,1,86,1,1
CC,7348740190,Daniela Martínez,16071968,17,78,17,78,1
CC,6408663586,Sofía Perez,04081996,25,77,25,53,1
CE,2006139760,Juan González,04031998,81,6,81,62,1
TI,8158559132,Sofía Murillo,11061995,50,90,50,98,0
CC,6998430121,Ana Cifuentes,25061962,94,88,94,19,1
CC,3339341787,Luis Hurtado,17031924,41,54,41,95,1
CE,7044969225,María Cartagena,18021954,19,34,19,19,1
CC,4764437337,Juan Hernández,16032008,17,55,17,65,1
TI,9656070239,Carlos González,08031993,63,38,63,62,0
CE,3730999624,Miguel Murillo,09101996,20,74,20,55,0
TI,5918848679,Melissa Perez,22081989,73,24,73,29,0
CC,2506586249,María López,17101965,81,93,81,20,1
CC,5923414288,David Perez,15081976,54,99,54,94,1
CC,7267789214,Gabriela Perez,01041944,99,1,99,54,1
TI,6655279068,David Murillo,25081989,27,60,27,95,0
TI,3352731672,María Hernández,01021999,13,32,13,35,1
CE,7889440351,Carlos Martínez,01032002,91,52,91,34,1
CC,8426512231,Daniela Castaneda,14081990,23,25,23,91,0
TI,6753164085,Luis Martínez,02051971,23,11,23,92,1
CE,1522146276,Gabriela Hurtado,22102003,97,55,97,20,1
CE,0080722764,Manuela González,24061932,41,90,41,99,1
CC,8195947570,Miguel Martínez,09032004,15,6,15,31,0
CC,1262776077,María Castaneda,28021973,23,67,23,79,1
TI,6195845780,Luis Cifuentes,05081998,25,60,25,77,0
TI,2085934422,Carlos Hernández,15101924,25,2,25,83,1
TI,8403246870,Marcela Martínez,20112009,91,54,91,87,0
CC,0934728209,Laura Cifuentes,07112009,81,87,81,54,1
CE,3873473438,Miguel Perez,16011953,91,81,91,30,1
CE,2880826069,Miguel Hurtado,16071965,20,77,20,67,1
TI,2376425888,Daniela Rodríguez,09101999,15,10,15,24,0
CE,1130775991,Luis González,24101974,41,58,41,16,1
CE,1688426600,Gabriela González,25101989,76,42,76,83,1
CC,7894585719,Melissa López,06092004,95,34,95,81,1
CC,2945762071,Ana Perez,13121953,70,50,70,35,1
TI,5398962855,David Hernández,24011955,25,11,25,59,1
TI,0470956515,Gabriela Rodríguez,08042023,52,58,52,45,1
TI,0381954426,Daniela López,06012009,97,35,97,67,0
CE,0584211070,Laura González,17052000,5,53,5,1,0
CC,5114627142,Gabriela García,19051979,54,88,54,22,1
TI,6779315931,David Hurtado,02031993,11,26,11,41,1
CE,6258595032,Luis Cifuentes,01031937,66,21,66,6,1
CC,9444075414,María López,19121931,63,93,63,26,1
TI,5777976579,Melissa Cartagena,13072001,5,99,5,22,1
CC,0992153536,Laura Martínez,27081977,15,4,15,90,1
CE,0476465972,Manuela Martínez,10112000,13,31,13,98,0
CC,9912900143,Sofía Castaneda,11111947,13,16,13,10,1
TI,9911579938,Manuela Hernández,01021928,91,98,91,3,0
CC,0724927006,Marcela Murillo,20061996,85,41,85,38,1
CE,2194027575,Ana García,20102009,91,54,91,26,0
CC,3475660835,Miguel Hurtado,04092003,27,79,27,50,1
CE,5012472725,Luis Perez,14021935,5,35,5,10,1
CC,3584987618,María Hurtado,05072002,54,36,54,6,1
TI,0171415351,Sofía Castaneda,19091932,25,36,25,26,1
CE,1893966299,Daniela López,26061989,44,97,44,35,1
CC,0749929531,Luis López,18092003,11,83,11,22,1
CC,7738757199,Melissa Cifuentes,13072009,91,13,91,47,1
CC,5316438851,María Martínez,08101960,99,21,99,36,1
TI,6053384959,Luis Hurtado,01112009,54,92,54,68,0
TI,6206434968,Marcela Castaneda,09071943,18,87,18,90,1
CC,2721752895,David Perez,28051997,88,98,88,19,0
CC,0650376499,Carlos Cartagena,14011995,41,65,41,54,1
CE,2114078704,Gabriela Murillo,21061961,41,73,41,32,1
TI,0659095792,Daniela Rodríguez,01012007,41,40,41,77,0
CC,2955904088,María Castaneda,26101990,88,15,88,68,1
CC,9517680040,María Hurtado,04071991,47,97,47,45,0
TI,0624882342,Marcela Hurtado,04092000,54,11,54,3,1
CC,7145227850,Daniela Cartagena,06041951,19,88,19,16,1
CE,0219064072,David Perez,17102003,54,21,54,21,0
CC,1066421470,Manuela Murillo,09062009,70,98,70,97,0
CE,3434785546,Melissa Hurtado,27081985,63,52,63,92,1
TI,7645276227,Ana Murillo,07091951,73,11,73,74,1
TI,6752903892,Juan Hurtado,12011956,44,15,44,98,1
CE,4105044126,Daniela López,25111924,94,62,94,74,0
CE,7979543779,Ana Hernández,13031962,15,74,15,44,1
CE,8216024395,Juan Hurtado,11061956,91,2,91,59,1
CC,5653699068,Marcela Hurtado,28122002,70,79,70,4,0
CC,1637346066,Luis Cartagena,16031958,23,90,23,65,0
CC,5575357682,Miguel Murillo,28101992,19,81,19,44,1
CC,5334943782,Sofía Martínez,07122009,8,75,8,77,0
CE,2784610036,Gabriela López,10101997,50,58,50,91,1
CE,9028146893,Melissa López,07062013,20,25,20,35,1
CC,9040091754,Laura Castaneda,08021970,50,43,50,35,1
CE,7451392667,David Cartagena,12091936,18,16,18,20,0
TI,7327313552,Ana Hernández,22102004,20,59,20,74,1
CC,5818293317,Melissa Murillo,17031991,99,50,99,59,0
TI,0097676489,Melissa Rodríguez,21051996,5,36,5,20,1
CE,3951375658,Manuela López,03101973,85,52,85,74,0
TI,3684744432,Melissa Martínez,11051949,50,67,50,10,1
TI,2906025857,Juan Cartagena,18031964,94,75,94,6,1
CE,8465353397,Miguel Castaneda,25011980,81,100,81,24,1
CC,6187757771,Sofía Cartagena,24121998,70,87,70,25,1
TI,5450072188,Gabriela Hernández,10081924,85,65,85,40,0
TI,6498136705,Daniela Hurtado,27051933,91,38,91,79,0
CC,5064853746,Marcela Murillo,02012004,19,24,19,55,0
TI,9617541620,Sofía López,16081939,23,93,23,73,1
CC,7307381956,Miguel Hurtado,21031928,5,38,5,86,1
CC,7650217609,Luis Martínez,14061939,47,29,47,59,0
CE,8238680191,Sofía Cifuentes,19072000,23,58,23,74,1
CE,8339608808,Gabriela García,14051964,95,60,95,29,1
TI,6371655185,Sofía Rodríguez,05071991,13,21,13,55,1
CC,9276310026,Gabriela Hernández,19031995,41,67,41,60,0
CC,8028304261,Carlos García,18072009,8,86,8,97,1
CE,9169029695,Carlos Cifuentes,28031994,88,91,88,59,0
TI,0730785731,Melissa Martínez,01021992,27,29,27,97,1
CE,7076994186,Manuela Hurtado,23051999,99,3,99,22,1
CE,0311211955,Manuela González,22051991,47,54,47,13,1
CE,9499176428,Melissa Cifuentes,07081947,44,79,44,78,0
TI,7934638312,Ana Perez,23041976,86,34,86,98,1
CE,1986879699,Luis García,01041932,17,4,17,67,0
CC,4951435881,Sofía González,26081984,41,11,41,11,1
CE,7439355906,Manuela Perez,14021995,86,95,86,2,1
CE,3859570636,Ana Cartagena,07081989,54,54,54,13,1
CC,9644511707,Melissa López,23041994,97,60,97,87,1
CC,3739731618,David Murillo,05012004,50,59,50,79,0
CC,8959278171,Miguel García,18122021,70,26,70,52,0
CE,1951407119,David Cartagena,09032003,18,10,18,79,1
TI,9250130972,María Rodríguez,21012009,18,31,18,67,1
CC,5724359803,María Hurtado,22121990,19,53,19,52,0
CE,4159199196,Luis Perez,22052003,8,55,8,47,0
CC,2379040910,Laura Hurtado,25121990,13,24,13,62,1
CC,3504126288,Juan Murillo,25121991,94,97,94,4,1
TI,1828256206,Miguel García,03072003,52,31,52,92,1
TI,1748738197,Luis Castaneda,15031991,99,73,99,68,0
TI,6422938539,Luis López,03111997,81,19,81,6,1
CE,3681124573,Sofía Perez,17072007,18,11,18,26,1
CC,9346380171,Daniela López,22011993,11,77,11,54,0
CC,2683369838,Gabriela Murillo,18071961,13,100,13,40,1
CE,8755578950,David García,19121997,52,77,52,16,1
TI,6635861294,Juan López,13011999,66,31,66,99,1
CE,1479759659,Sofía Martínez,06091996,91,87,91,60,0
CC,1355160434,Laura López,10011927,66,35,66,75,1
CC,7543416257,Daniela Cartagena,12082002,63,51,63,45,1
CE,6092601727,Ana Murillo,12021959,19,29,19,29,1
TI,7110998464,Laura Cifuentes,01021933,41,86,41,26,1
CE,1626902244,Melissa Murillo,19121975,73,94,73,98,1
TI,2392998304,Laura Castaneda,22121995,94,45,94,58,1
CE,5369610490,Juan García,09101948,63,88,63,40,1
TI,0243052327,Luis González,02011968,54,45,54,67,1
TI,1769882621,Sofía Martínez,11011940,85,35,85,81,1
TI,9043842550,Sofía Hurtado,17091931,73,32,73,53,1
CC,1745896196,María González,20011943,94,62,94,88,1
CC,9675848009,Luis Hernández,25102000,91,100,91,13,1
CC,2623496629,Ana García,13052001,5,59,5,60,0
CC,0442163619,Manuela López,20081992,8,11,8,53,1
TI,0769631426,Manuela Castaneda,26061997,15,35,15,53,0
CE,6860504509,Manuela Murillo,10121929,27,68,27,40,0
CE,9269518025,Gabriela Cartagena,12011926,94,22,94,31,1
CE,7686531329,David Hernández,25082007,13,21,13,32,0
CC,4754327614,David Rodríguez,24011997,19,44,19,93,0
CC,6424816199,Melissa Hurtado,25081950,8,26,8,52,1
CC,8419921595,Daniela Martínez,12071946,81,52,81,94,0
TI,8354189177,Manuela Perez,16062003,86,30,86,67,0
CE,2987465073,Manuela González,05121907,66,94,66,22,1
TI,9138499054,Manuela Martínez,20062002,47,83,47,4,1
CE,8737140943,David Cifuentes,25011996,70,75,70,43,0
CE,1097208857,Gabriela Cartagena,24021938,76,3,76,4,1
CE,2578999533,Luis López,15011940,11,11,11,16,1
CE,0632159343,Ana Cifuentes,23082003,15,100,15,100,1
TI,0034372420,María Cifuentes,16051900,97,15,97,20,1
TI,4908328156,María Cifuentes,23091989,97,90,97,40,1
TI,2963494408,Miguel Hurtado,24012002,52,32,52,35,1
CE,6299422556,Juan Martínez,27111937,86,93,86,20,1
CE,2007254245,María Perez,02021941,44,42,44,92,1
CC,7551214439,Gabriela Martínez,13021996,85,26,85,44,1
TI,7367469962,Daniela Rodríguez,26012008,88,20,88,29,0
CC,5377401324,Laura Cifuentes,01031951,25,30,25,20,1
CC,1729323990,Daniela González,15111970,23,21,23,74,1
TI,5307884880,Ana García,21042004,5,92,5,40,1
CE,8950602290,Laura Perez,03081958,13,60,13,3,1
CC,3221844378,Carlos Perez,22071936,66,81,66,86,1
TI,8903347361,Gabriela Hurtado,19111945,73,44,73,75,0
CE,9139522124,Marcela Castaneda,23101990,18,47,18,38,1
CE,2350391765,Laura Hurtado,26041996,41,68,41,62,1
CE,2175820235,Melissa Rodríguez,19011995,63,74,63,1,0
CC,7789508290,Sofía López,20071947,17,40,17,11,1
TI,3061936053,Juan López,06072001,54,35,54,36,1
CE,7239164975,Juan Rodríguez,25062005,18,31,18,50,1
CC,3085190078,Miguel Castaneda,19122004,41,47,41,68,1
CE,1147642339,María Cartagena,13011974,68,19,68,91,1
TI,2326321185,Sofía Rodríguez,23031989,50,95,50,83,0
CE,6993910221,Melissa Hurtado,12021953,97,4,97,3,1
CE,3607278102,María Hurtado,24052009,99,26,99,67,0
TI,0163956216,Luis Murillo,06112002,13,20,13,19,0
TI,0983425056,Melissa Hernández,14071995,73,15,73,54,0
CE,4049952487,Marcela Perez,10041997,23,38,23,93,0
CC,6901913329,Melissa Martínez,19041928,95,21,95,51,1
CE,9756440210,Juan González,22081948,54,3,54,83,1
TI,0508473794,Gabriela Castaneda,04011990,19,91,19,86,0
CE,2843506523,Sofía García,07102021,47,1,47,79,0
CE,7399184262,Laura Cifuentes,07111947,70,98,70,1,1
TI,2377578688,Gabriela Perez,25021992,50,90,50,87,0
TI,6422053528,Laura Cartagena,23111992,95,53,95,34,1
CE,9859500505,Ana Hurtado,09011900,13,95,13,20,1
TI,7022000650,Carlos García,25041925,13,74,13,41,1
CE,3728693274,Sofía Martínez,24011996,17,94,17,81,0
CC,3381294566,Sofía Perez,16121954,94,52,94,75,1
CE,9677816505,Daniela Martínez,15121936,52,13,52,81,1
CE,2846965325,Sofía Rodríguez,10112009,76,29,76,58,1
TI,0238286681,Manuela Hurtado,13061999,15,90,15,26,0
CC,0079479104,Laura Perez,25122005,86,11,86,79,1
CC,4034259204,Sofía López,21111936,20,55,20,32,1
TI,1407019103,Manuela Cartagena,28102002,20,35,20,73,1
CE,7248419944,Luis Cifuentes,21021963,15,2,15,95,0
CC,1199588358,Manuela Cifuentes,14081973,85,67,85,51,1
TI,3472613098,Gabriela Rodríguez,20031940,25,51,25,81,1
CC,5905265197,Marcela Castaneda,09012005,19,93,19,16,1
CC,8836590318,Ana Hurtado,16051987,5,6,5,15,1
CC,7071278095,Sofía Hernández,26101998,85,40,85,95,0
CC,8323816212,Daniela Murillo,24101999,86,60,86,22,1
TI,1202242450,Carlos Hurtado,12012001,68,53,68,65,1
CC,9746746247,Marcela Castaneda,03121983,44,58,44,29,1
TI,9003055655,Daniela Cartagena,14051995,41,29,41,2,1
CE,5049089973,Gabriela Cifuentes,05101997,76,40,76,83,1
TI,6601803468,Juan González,02101932,73,59,73,60,1
CC,0357809245,Marcela Cartagena,17061955,11,16,11,59,1
CC,1398646556,Melissa Cifuentes,11061995,81,24,81,81,1
CE,9872370684,David García,18121990,76,78,76,31,0
CC,3446644104,Manuela Rodríguez,02091996,44,2,44,58,0
CE,8469539265,Gabriela Perez,07071925,73,2,73,60,0
CC,9050166579,María Perez,10111992,94,34,94,52,1
CE,6178230863,David Martínez,20121970,86,24,86,21,1
TI,2419321643,Juan Hurtado,13041933,25,100,25,54,1
CE,9162620594,Gabriela Castaneda,12101992,11,79,11,29,0
CC,3122324979,Sofía Perez,14091942,81,54,81,59,1
TI,8968737747,Carlos Hernández,02031969,25,45,25,26,1
CE,8567883153,Carlos Martínez,04021993,85,3,85,81,1
TI,0698840742,Daniela Cartagena,26051979,18,68,18,36,1
CC,2945608993,Gabriela Martínez,17071989,41,91,41,88,0
CC,3012181345,María Hurtado,08031946,50,81,50,44,1
CC,0958203504,Carlos López,04101947,8,93,8,79,1
CE,9018757708,Laura Hurtado,16101927,91,35,91,67,1
CC,2263197073,Marcela Hernández,18121979,94,65,94,22,1
CE,0037616698,Laura Martínez,06041981,91,75,91,59,1
TI,9918305970,Melissa Hurtado,20051939,63,6,63,79,1
CC,3451175400,Melissa Cifuentes,09091963,50,11,50,45,1
TI,4425732005,Carlos Perez,12102000,17,22,17,21,1
CE,1257537883,David López,02111928,97,75,97,60,1
CC,6802218466,Carlos Murillo,26102003,44,67,44,74,1
CC,9046503489,Melissa Cartagena,15102009,5,36,5,58,0
CE,0315852695,Manuela Hurtado,16121991,23,20,23,97,1
CC,9372510844,Sofía Hurtado,01022001,81,43,81,1,1
TI,8859206165,Manuela Cifuentes,17082008,18,65,18,98,0
CE,9245584419,David Murillo,09041935,70,77,70,10,0
CE,5706135775,David Martínez,20111997,11,67,11,26,0
TI,4717340839,Luis Hernández,18081998,47,4,47,54,0
CE,7539879345,María Martínez,09091948,44,100,44,93,1
CE,9797103659,David Martínez,09071976,70,52,70,24,1
CE,9937516857,María Cartagena,13112008,47,88,47,45,1
CC,4176873008,Melissa Cartagena,28032022,94,83,94,73,1
CE,1087081381,Carlos Hurtado,01031993,73,100,73,59,1
TI,7136066363,Gabriela Perez,02101925,66,50,66,41,1
CE,5196431793,Melissa Murillo,13051995,81,26,81,24,0
TI,6017859870,Gabriela Cartagena,05011987,20,15,20,43,1
CE,9410898329,David González,06032003,23,16,23,73,0
CE,4333477638,David Martínez,27061996,81,100,81,19,1
CC,8099273579,David Cartagena,17102002,76,20,76,24,0
TI,0731674582,Marcela Perez,09051934,54,40,54,1,1
CC,3908376830,Daniela Cartagena,10091990,23,6,23,79,0
CE,9831317784,María López,23091996,70,1,70,77,0
CC,5954645195,Ana Martínez,03041994,88,55,88,11,1
TI,7798411323,Luis Martínez,28052009,68,78,68,3,1
TI,9815173838,Daniela López,25021999,86,78,86,3,0
CC,8263107994,Ana González,06072005,94,29,94,83,0
CC,7198177636,Miguel Cartagena,22051965,52,3,52,15,1
TI,0987345891,Melissa Martínez,09102002,44,81,44,73,1
CC,9395117567,Miguel Martínez,18101939,41,26,41,98,1
CE,1850264460,Laura Cifuentes,17011946,81,47,81,19,1
CE,7960829206,Gabriela Martínez,21081923,94,58,94,97,0
CE,1966883911,Sofía García,22121985,5,36,5,11,1
CE,4373901440,Ana Hernández,20011997,66,35,66,83,1
CE,1789435182,Juan García,22121995,97,31,97,13,1
TI,8926017508,Daniela García,12101994,8,43,8,4,0
TI,5242080951,David Perez,27111983,15,40,15,42,1
TI,2322795879,David Hurtado,20072021,88,40,88,99,1
TI,4148771042,David Hurtado,18092005,18,3,18,25,0
TI,3686201043,Laura Hernández,17021999,20,55,20,10,1
CE,7693915214,Laura Murillo,04022004,25,47,25,90,0
TI,6017549370,Gabriela Hurtado,05011991,11,31,11,32,0
TI,8531566283,Melissa Hurtado,03101963,68,31,68,32,1
CE,5922801438,Laura Perez,02061999,66,97,66,75,0
TI,8389347841,David Cartagena,22051919,15,94,15,98,1
CE,5368347173,Daniela Murillo,01102009,44,92,44,79,1
CE,7795653625,Miguel Murillo,25111999,50,90,50,25,0
CE,7314290710,Laura López,13041984,23,79,23,43,1
CC,3250871142,Laura Hurtado,13091953,44,2,44,94,0
TI,0503278002,Gabriela Rodríguez,21112005,81,67,81,44,1
CC,8224721620,Sofía Cifuentes,06031939,8,99,8,50,0
CC,1026910242,Sofía Hernández,02092003,54,52,54,90,1
TI,0390480215,Luis García,06091980,94,30,94,98,1
TI,6913434271,Miguel Murillo,28031931,47,16,47,91,1
CC,1284775288,Daniela Perez,25051994,81,99,81,32,1
CC,4149656723,Gabriela Cartagena,20111929,66,59,66,90,1
CC,1495164398,Carlos Hernández,04121962,13,93,13,79,1
CC,3994155723,Luis Hernández,24051997,63,38,63,19,1
CC,4723012502,Melissa Hernández,26121931,11,62,11,19,0
TI,7599879736,Carlos Martínez,27112007,5,99,5,94,1
CE,0364788221,Marcela Rodríguez,11041928,68,6,68,22,0
CC,0047131372,Juan Martínez,12071957,5,2,5,29,1
CC,5108474514,Marcela Hurtado,25111940,27,100,27,35,0
TI,7926781231,Miguel Cartagena,07051995,70,44,70,25,1
CE,1755872407,Laura Castaneda,26072003,11,43,11,62,1
CE,1752914999,Juan Murillo,04062006,52,32,52,86,0
TI,4793633383,Sofía Rodríguez,14101991,50,36,50,22,1
CE,1501941475,David Castaneda,07082005,76,51,76,41,1
TI,3745939183,David Perez,07021994,54,13,54,87,0
CE,5454571544,Melissa Hurtado,27082012,41,24,41,50,1
TI,6017722603,David Castaneda,11101977,13,47,13,98,1
CE,0903929341,Luis López,20061990,17,34,17,22,1
CC,1169470003,María Hurtado,22041999,8,45,8,1,1
CE,7934386317,Juan Rodríguez,06112001,54,92,54,77,1
TI,8785688023,Juan Martínez,08051937,13,32,13,30,1
TI,5061144754,David Cifuentes,02052008,52,32,52,34,1
CC,4137803286,Miguel Perez,20051955,99,79,99,78,1
CC,7143463570,Gabriela García,03021925,63,45,63,22,1
TI,8927966345,Daniela García,22041932,91,93,91,100,0
CE,5408814488,Daniela Hernández,07082007,63,41,63,35,0
CC,4204187363,Luis Cartagena,02012006,44,62,44,25,1
CE,8439537223,Sofía Hurtado,17011939,5,32,5,67,1
TI,8748226210,Miguel Hurtado,12121937,47,45,47,21,1
CC,4176465412,Luis García,27092006,23,90,23,59,1
CC,7915791930,David Murillo,03081991,63,4,63,62,0
TI,2395909564,Juan Hurtado,01061989,88,30,88,34,0
CC,7084277252,Luis Cartagena,08052008,44,91,44,52,1
CC,4107293610,Gabriela García,25061937,76,10,76,54,1
CE,9775504443,Luis Perez,04021998,52,15,52,86,0
TI,5281299584,Marcela Hernández,16112009,54,98,54,6,1
TI,8546554604,Manuela Murillo,05121934,66,10,66,26,1
CE,8127494347,Daniela López,01061953,52,29,52,55,1
CE,6959058978,Daniela Murillo,11101979,13,55,13,19,1
CE,4500144582,Juan Cartagena,06071945,54,29,54,53,1
TI,4411235062,Gabriela González,01021927,11,55,11,11,1
CE,8871532851,Ana López,10032000,73,26,73,68,0
CC,7854393930,Gabriela Hernández,03012004,76,42,76,30,0
CC,3737245722,María Rodríguez,21111936,23,11,23,41,0
CC,6371997537,Sofía Cifuentes,05101937,44,95,44,92,0
CE,3406635135,Manuela Perez,19051992,19,13,19,13,0
TI,0977754468,Sofía Hernández,21011953,91,65,91,41,1
